name0,name1,name2,name3,name4,amounts_inrcr,amounts_usdb
"Ministry of Food Processing Industries
Demand No. 45
Ministry of Food Processing Industries",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Production-Linked Incentive Scheme for Food Processing Industry,,1530.0,0.18
"Ministry of Food Processing Industries
Demand No. 45
Ministry of Food Processing Industries",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Pradhan Mantri Kisan Sampada Yojana,,923.24,0.10861647058823529
"Ministry of Food Processing Industries
Demand No. 45
Ministry of Food Processing Industries",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Autonomous Bodies,National Institute of Food Technology Entrepreneurship and Management (NIFTEM)-KUNDLI,38.26,0.004501176470588235
"Ministry of Food Processing Industries
Demand No. 45
Ministry of Food Processing Industries",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Autonomous Bodies,National Institute of Food Technology Entrepreneurship and Management (NIFTEM)-THANJAVUR,30.06,0.003536470588235294
"Ministry of Food Processing Industries
Demand No. 45
Ministry of Food Processing Industries",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Prime Minister Formalisation of Micro Food Processing Enterprises Scheme (PM FME),,639.05,0.07518235294117648
