name0,name1,name2,name3,name4,name5,amounts_inrcr,amounts_usdb
"Ministry of Rural Development
Demand No. 88
Department of Land Resources",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Pradhan Mantri Krishi Sinchai Yojna,Watershed Development Component-Pradhan Mantri Krishi Sinchai Yojana,Program Component,2181.0,0.2565882352941177
"Ministry of Rural Development
Demand No. 88
Department of Land Resources",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Pradhan Mantri Krishi Sinchai Yojna,Watershed Development Component-Pradhan Mantri Krishi Sinchai Yojana,EAP Component,19.0,0.002235294117647059
"Ministry of Rural Development
Demand No. 88
Department of Land Resources",CENTRE'S EXPENDITURE,Digital India Initiative - Land records Modernisation Programme,Land Records Modernization Programme,,,195.75,0.02302941176470588
