source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Ministry of Communications
Demand No. 13
Department of Telecommunications",r,r_mocdn1dot,97579.04999999999,975790499999.9999,11479888235.294117
"Ministry of Communications
Demand No. 13
Department of Telecommunications",CENTRE'S EXPENDITURE,r_mocdn1dot,r_mocdn1dot_cse,97579.04999999999,975790499999.9999,11479888235.294117
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_mocdn1dot_cse,r_mocdn1dot_cse_cssp,14843.32,148433200000.0,1746272941.1764705
CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,r_mocdn1dot_cse,r_mocdn1dot_cse_eeotc,22042.91,220429100000.0,2593283529.4117646
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_mocdn1dot_cse,r_mocdn1dot_cse_ocse,60692.82,606928200000.0,7140331764.705882
Central Sector Schemes/Projects,DoT Projects,r_mocdn1dot_cse_cssp,r_mocdn1dot_cse_cssp_dp,2285.32,22853200000.0,268861176.4705882
Central Sector Schemes/Projects,Defence Spectrum,r_mocdn1dot_cse_cssp,r_mocdn1dot_cse_cssp_ds,2158.0,21580000000.0,253882352.94117647
Central Sector Schemes/Projects,Universal Service Obligation Fund,r_mocdn1dot_cse_cssp,r_mocdn1dot_cse_cssp_usof,10400.0,104000000000.0,1223529411.764706
DoT Projects,5G Connectivity Test Bed,r_mocdn1dot_cse_cssp_dp,r_mocdn1dot_cse_cssp_dp_5ctb,5.56,55599999.99999999,654117.6470588235
DoT Projects,Domestic Industry Incentivisation Scheme,r_mocdn1dot_cse_cssp_dp,r_mocdn1dot_cse_cssp_dp_diis,915.0,9150000000.0,107647058.8235294
DoT Projects,Digital Intelligence Unit Project,r_mocdn1dot_cse_cssp_dp,r_mocdn1dot_cse_cssp_dp_diup,220.0,2200000000.0,25882352.94117647
DoT Projects,Funding to BSNL for providing Telecom Connectivity for Amarnath Yatra,r_mocdn1dot_cse_cssp_dp,r_mocdn1dot_cse_cssp_dp_ftbfptcfay,1.0,10000000.0,117647.05882352941
DoT Projects,Telecom Computer Emergency Response Team(T-Cert),r_mocdn1dot_cse_cssp_dp,r_mocdn1dot_cse_cssp_dp_tcerttc,351.34,3513399999.9999995,41334117.647058815
DoT Projects,Telecom Engineering Centre,r_mocdn1dot_cse_cssp_dp,r_mocdn1dot_cse_cssp_dp_tec,12.0,120000000.0,1411764.705882353
DoT Projects,Telecom Testing and Security Certification Centre,r_mocdn1dot_cse_cssp_dp,r_mocdn1dot_cse_cssp_dp_ttascc,24.0,240000000.0,2823529.411764706
DoT Projects,Wireless Planning and Coordination,r_mocdn1dot_cse_cssp_dp,r_mocdn1dot_cse_cssp_dp_wpac,756.42,7564200000.0,88990588.23529412
Wireless Planning and Coordination,Wireless Monitoring  Services,r_mocdn1dot_cse_cssp_dp_wpac,r_mocdn1dot_cse_cssp_dp_wpac_wms,536.42,5364200000.0,63108235.294117644
Wireless Planning and Coordination,Wireless Planning and Coordination,r_mocdn1dot_cse_cssp_dp_wpac,r_mocdn1dot_cse_cssp_dp_wpac_wpac,220.0,2200000000.0,25882352.94117647
Establishment Expenditure of the Centre,Artificial Intelligence and Face Recognition Powered Solution for Telecom SIM Subscriber Verification (ASTR),r_mocdn1dot_cse_eeotc,r_mocdn1dot_cse_eeotc_aiafrpsftssva,0.5,5000000.0,58823.529411764706
