id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
0,Department of Atomic Energy,Atomic Energy,doae,doae_ae,25078.489999999998,250784899999.99997,2950410588.235294
1,Atomic Energy,CENTRE'S EXPENDITURE,doae_ae,doae_ae_cse,25078.489999999998,250784899999.99997,2950410588.235294
2,CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,doae_ae_cse,doae_ae_cse_cssp,6963.19,69631900000.0,819198823.5294118
3,CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,doae_ae_cse,doae_ae_cse_eeotc,5309.9,53099000000.0,624694117.6470588
4,CENTRE'S EXPENDITURE,Other Central Sector Expenditure,doae_ae_cse,doae_ae_cse_ocse,12805.4,128054000000.0,1506517647.0588236
5,Central Sector Schemes/Projects,Atomic Energy Regulatory Board Expansion Project,doae_ae_cse_cssp,doae_ae_cse_cssp_aerbep,15.81,158100000.0,1860000.0
6,Central Sector Schemes/Projects,Fast Reactor Fuel Cycle Projects (FRFCF) Kalpakkam,doae_ae_cse_cssp,doae_ae_cse_cssp_frfcpfk,515.5,5155000000.0,60647058.823529415
7,Central Sector Schemes/Projects,Fuel Recycle Projects (NRB),doae_ae_cse_cssp,doae_ae_cse_cssp_frpn,805.21,8052100000.0,94730588.23529412
8,Central Sector Schemes/Projects,Housing and Neighbourhood Development Projects,doae_ae_cse_cssp,doae_ae_cse_cssp_handp,206.9,2069000000.0,24341176.470588237
9,Central Sector Schemes/Projects,Heavy Water Facilities,doae_ae_cse_cssp,doae_ae_cse_cssp_hwf,1649.7,16497000000.0,194082352.94117647
10,Central Sector Schemes/Projects,Industries and Minerals Projects,doae_ae_cse_cssp,doae_ae_cse_cssp_iamp,85.25,852500000.0,10029411.764705881
11,Central Sector Schemes/Projects,Nuclear Fuel Fabrication Projects,doae_ae_cse_cssp,doae_ae_cse_cssp_nffp,763.61,7636100000.0,89836470.58823529
12,Central Sector Schemes/Projects,Nuclear Fuel Inventory,doae_ae_cse_cssp,doae_ae_cse_cssp_nfi,0.0,0.0,0.0
13,Central Sector Schemes/Projects,Nuclear Power Projects,doae_ae_cse_cssp,doae_ae_cse_cssp_npp,442.28,4422800000.0,52032941.176470585
14,Central Sector Schemes/Projects,Research and Development,doae_ae_cse_cssp,doae_ae_cse_cssp_rad,1689.75,16897500000.0,198794117.6470588
15,Central Sector Schemes/Projects,Research and Development Projects,doae_ae_cse_cssp,doae_ae_cse_cssp_radp,839.68,8396799999.999999,98785882.35294117
16,Central Sector Schemes/Projects,Radiation and Isotopes Project (BRIT),doae_ae_cse_cssp,doae_ae_cse_cssp_raipb,44.14,441400000.0,5192941.176470588
17,Central Sector Schemes/Projects,R&D projects of Variable Energy Cyclotron Centre (VECC),doae_ae_cse_cssp,doae_ae_cse_cssp_rdpoveccv,73.62,736200000.0,8661176.470588235
18,Housing and Neighbourhood Development Projects,Housing Projects,doae_ae_cse_cssp_handp,doae_ae_cse_cssp_handp_hp,206.9,2069000000.0,24341176.470588237
19,Heavy Water Facilities,Feedstock,doae_ae_cse_cssp_hwf,doae_ae_cse_cssp_hwf_f,1599.47,15994700000.0,188172941.17647058
20,Heavy Water Facilities,Improvement/Modifications of Heavy water projects,doae_ae_cse_cssp_hwf,doae_ae_cse_cssp_hwf_imohwp,50.23,502299999.99999994,5909411.7647058815
21,Research and Development,Grants to other Institutions,doae_ae_cse_cssp_rad,doae_ae_cse_cssp_rad_gtoi,100.0,1000000000.0,11764705.88235294
22,Research and Development,R&D projects of Atomic Minerals Directorate for Exploration and Research (AMDER),doae_ae_cse_cssp_rad,doae_ae_cse_cssp_rad_rdpoamdfeara,221.75,2217500000.0,26088235.29411765
23,Research and Development,R&D projects of Bhabha Atomic Research Centre (BARC),doae_ae_cse_cssp_rad,doae_ae_cse_cssp_rad_rdpobarcb,1012.9,10129000000.0,119164705.88235295
24,Research and Development,R&D projects of Indira Gandhi Centre of Atomic Research (IGCAR),doae_ae_cse_cssp_rad,doae_ae_cse_cssp_rad_rdpoigcoari,214.41,2144100000.0,25224705.88235294
25,Research and Development,R&D projects of Raja Ramanna Centre for Advanced Technology (RRCAT),doae_ae_cse_cssp_rad,doae_ae_cse_cssp_rad_rdporrcfatr,140.69,1406900000.0,16551764.705882354
26,Establishment Expenditure of the Centre,Atomic Energy Regulatory Board,doae_ae_cse_eeotc,doae_ae_cse_eeotc_aerb,119.98,1199800000.0,14115294.11764706
27,Establishment Expenditure of the Centre,Atomic Research Centres,doae_ae_cse_eeotc,doae_ae_cse_eeotc_arc,4430.93,44309300000.0,521285882.35294116
28,Establishment Expenditure of the Centre,Board of Radiation and Isotope Technology (BRIT),doae_ae_cse_eeotc,doae_ae_cse_eeotc_boraitb,117.06,1170600000.0,13771764.705882354
29,Establishment Expenditure of the Centre,Fuel Cycle Facility (Nuclear Regulatory Board),doae_ae_cse_eeotc,doae_ae_cse_eeotc_fcfnrb,797.14,7971400000.0,93781176.47058824
30,Establishment Expenditure of the Centre,Heavy Water Production Facility,doae_ae_cse_eeotc,doae_ae_cse_eeotc_hwpf,0.0,0.0,0.0
31,Establishment Expenditure of the Centre,Management Services Group,doae_ae_cse_eeotc,doae_ae_cse_eeotc_msg,1.06,10600000.0,124705.88235294117
32,Establishment Expenditure of the Centre,Nuclear Fuel Complex,doae_ae_cse_eeotc,doae_ae_cse_eeotc_nfc,0.0,0.0,0.0
33,Establishment Expenditure of the Centre,Secretariat,doae_ae_cse_eeotc,doae_ae_cse_eeotc_s,73.88,738800000.0,8691764.705882354
