source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
Attached Offices,Sixteenth Finance Commission,r_mofdn3doea_cse_eeotc_ao,r_mofdn3doea_cse_eeotc_ao_sfc,10.0,100000000.0,1176470.5882352942
Secretariat,Department of Economic Affairs,r_mofdn3doea_cse_eeotc_s,r_mofdn3doea_cse_eeotc_s_doea,246.49,2464900000.0,28998823.529411763
Other Central Sector Expenditure,Others,r_mofdn3doea_cse_ocse,r_mofdn3doea_cse_ocse_o,6760.72,67607200000.0,795378823.5294118
Others,Affordable housing for middle income group,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_ahfmig,1000.0,10000000000.0,117647058.8235294
Others,Capital infusion into NIIF Infrastructure Debt Financing Platform,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_ciinidfp,1000.0,10000000000.0,117647058.8235294
Others,Concessional Partner Loan (CPL),r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_cplc,56.03,560300000.0,6591764.705882353
Others,Investment in International Financial Institutions,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_iiifi,384.1,3841000000.0,45188235.294117644
Others,International / National Contributions,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_inc,489.04,4890400000.0,57534117.64705882
Others,Loans to Government Servants,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_ltgs,75.0,750000000.0,8823529.411764706
Others,Other Expenditure,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_oe,229.81,2298100000.0,27036470.588235293
Others,Reserve Fund,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_rf,3455.85,34558500000.0,406570588.2352941
Others,Repayment of loan by Infrastructure Leasing and Financial Services Limited (ILFS) to ADB and KfW,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_rolbilafslitaak,30.97,309700000.0,3643529.411764706
Others,Small Saving Schemes,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_sss,9.87,98699999.99999999,1161176.4705882352
Others,Technical and Economic Cooperation with other countries,r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_taecwoc,20.04,200400000.0,2357647.0588235296
Others,"Training for Capacity Building in Central government, State governments, PSEs, Autonomous bodies / Institutions",r_mofdn3doea_cse_ocse_o,r_mofdn3doea_cse_ocse_o_tfcbicgsgpabi,10.0,100000000.0,1176470.5882352942
International / National Contributions,Contribution to AfDF,r_mofdn3doea_cse_ocse_o_inc,r_mofdn3doea_cse_ocse_o_inc_cta,52.11,521100000.0,6130588.235294118
International / National Contributions,Contribution towards Asian Development Fund-13,r_mofdn3doea_cse_ocse_o_inc,r_mofdn3doea_cse_ocse_o_inc_ctadf1,89.15,891500000.0,10488235.294117646
International / National Contributions,Contribution towards Africa Digital Financial Inclusion Facility (ADFI),r_mofdn3doea_cse_ocse_o_inc,r_mofdn3doea_cse_ocse_o_inc_ctadfifa,17.0,170000000.0,2000000.0
International / National Contributions,"Contribution to Rental Cost of IMF, Delhi",r_mofdn3doea_cse_ocse_o_inc,r_mofdn3doea_cse_ocse_o_inc_ctrcoid,0.28,2800000.0000000005,32941.17647058824
International / National Contributions,International Fund for Agricultural Development (IFAD),r_mofdn3doea_cse_ocse_o_inc,r_mofdn3doea_cse_ocse_o_inc_iffadi,139.2,1392000000.0,16376470.588235294
International / National Contributions,Other General Economic Services,r_mofdn3doea_cse_ocse_o_inc,r_mofdn3doea_cse_ocse_o_inc_oges,118.96,1189600000.0,13995294.11764706
International / National Contributions,Technical and Economic Co-operation with Other Countries (International Contribution),r_mofdn3doea_cse_ocse_o_inc,r_mofdn3doea_cse_ocse_o_inc_taecowocic,72.31,723100000.0,8507058.823529411
Other Expenditure,Commission for Gold Monetization Scheme 2015,r_mofdn3doea_cse_ocse_o_oe,r_mofdn3doea_cse_ocse_o_oe_cfgms2,25.0,250000000.0,2941176.470588235
Other Expenditure,Other Expenses under Other General Economic Services,r_mofdn3doea_cse_ocse_o_oe,r_mofdn3doea_cse_ocse_o_oe_oeuoges,204.73,2047300000.0,24085882.352941178
Reserve Fund,Gold Reserve Fund,r_mofdn3doea_cse_ocse_o_rf,r_mofdn3doea_cse_ocse_o_rf_grf,2455.85,24558500000.0,288923529.4117647
Reserve Fund,Guarantee Redemption Fund,r_mofdn3doea_cse_ocse_o_rf,r_mofdn3doea_cse_ocse_o_rf_grf,1000.0,10000000000.0,117647058.8235294
Technical and Economic Cooperation with other countries,Expenditure towards International Conferences/Meetings ( BRICS / SAARC / International Corruption Hunters Alliance / New Development Bank / SCO) and Service Tax to GIZ,r_mofdn3doea_cse_ocse_o_taecwoc,r_mofdn3doea_cse_ocse_o_taecwoc_eticmbsichandbsasttg,20.04,200400000.0,2357647.0588235296
