source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Ministry of Social Justice and Empowerment
Demand No. 93
Department of Social Justice and Empowerment",r,r_mosjaedn9dosjae,12770.02,127700200000.0,1502355294.1176472
"Ministry of Social Justice and Empowerment
Demand No. 93
Department of Social Justice and Empowerment",CENTRE'S EXPENDITURE,r_mosjaedn9dosjae,r_mosjaedn9dosjae_cse,1166.91,11669100000.0,137283529.4117647
"Ministry of Social Justice and Empowerment
Demand No. 93
Department of Social Justice and Empowerment",TRANSFERS TO STATES/UTs,r_mosjaedn9dosjae,r_mosjaedn9dosjae_ttsu,11603.11,116031100000.0,1365071764.7058823
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_mosjaedn9dosjae_cse,r_mosjaedn9dosjae_cse_cssp,976.86,9768600000.0,114924705.88235295
CENTRE'S EXPENDITURE,"Commission under Commissions of Inquiry Act, 1952 to examine the matter of according Scheduled Caste status to new persons, who claim to historically have belonged to Scheduled Castes but have converted to religion other than those mentioned in the P",r_mosjaedn9dosjae_cse,r_mosjaedn9dosjae_cse_cucoia1tetmoascstnpwcthhbtscbhctrottmitp,3.05,30500000.0,358823.5294117647
CENTRE'S EXPENDITURE,National Commissions,r_mosjaedn9dosjae_cse,r_mosjaedn9dosjae_cse_nc,67.0,670000000.0,7882352.94117647
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_mosjaedn9dosjae_cse,r_mosjaedn9dosjae_cse_ocse,120.0,1200000000.0,14117647.05882353
Central Sector Schemes/Projects,"Information, Monitoring, Evaluation and Social Audit",r_mosjaedn9dosjae_cse_cssp,r_mosjaedn9dosjae_cse_cssp_imeasa,20.0,200000000.0,2352941.1764705884
Central Sector Schemes/Projects,National Action for Mechanised Sanitation Ecosystem (NAMASTE),r_mosjaedn9dosjae_cse_cssp,r_mosjaedn9dosjae_cse_cssp_nafmsen,97.41,974100000.0,11460000.0
Central Sector Schemes/Projects,Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi (PM DAKSH) Yojana,r_mosjaedn9dosjae_cse_cssp,r_mosjaedn9dosjae_cse_cssp_pmdakshpdy,92.47,924700000.0,10878823.529411765
