source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Ministry of External Affairs
Demand No. 29
Ministry of External Affairs",r,r_moeadn2moea,18050.0,180500000000.0,2123529411.764706
"Ministry of External Affairs
Demand No. 29
Ministry of External Affairs",CENTRE'S EXPENDITURE,r_moeadn2moea,r_moeadn2moea_cse,18050.0,180500000000.0,2123529411.764706
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_moeadn2moea_cse,r_moeadn2moea_cse_cssp,5848.58,58485800000.0,688068235.2941177
CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,r_moeadn2moea_cse,r_moeadn2moea_cse_eeotc,6945.35,69453500000.0,817100000.0
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_moeadn2moea_cse,r_moeadn2moea_cse_ocse,5256.07,52560700000.0,618361176.4705882
Central Sector Schemes/Projects,Aid for Cultural & Heritage Project,r_moeadn2moea_cse_cssp,r_moeadn2moea_cse_cssp_afchp,5.0,50000000.0,588235.2941176471
Central Sector Schemes/Projects,Aid to Countries,r_moeadn2moea_cse_cssp,r_moeadn2moea_cse_cssp_atc,5408.37,54083700000.0,636278823.5294118
Central Sector Schemes/Projects,Support to International Training/Programmes,r_moeadn2moea_cse_cssp,r_moeadn2moea_cse_cssp_stitp,435.21,4352100000.0,51201176.47058824
Aid to Countries,Afghanistan,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_a,200.0,2000000000.0,23529411.76470588
Aid to Countries,African Countries,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_ac,250.0,2500000000.0,29411764.70588235
Aid to Countries,Bhutan,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_b,2400.58,24005800000.0,282421176.4705882
Aid to Countries,Bangladesh,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_b,200.0,2000000000.0,23529411.76470588
Aid to Countries,Chabahar Port,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_cp,100.0,1000000000.0,11764705.88235294
Aid to Countries,Disaster Relief,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_dr,5.0,50000000.0,588235.2941176471
Aid to Countries,Eurasian Countries,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_ec,75.0,750000000.0,8823529.411764706
Aid to Countries,Latin American Countries,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_lac,50.0,500000000.0,5882352.94117647
Aid to Countries,Mauritius,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_m,460.79,4607900000.0,54210588.23529412
Aid to Countries,Maldives,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_m,400.0,4000000000.0,47058823.52941176
Aid to Countries,Myanmar,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_m,400.0,4000000000.0,47058823.52941176
Aid to Countries,Mongolia,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_m,7.0,70000000.0,823529.4117647059
Aid to Countries,Nepal,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_n,550.0,5500000000.0,64705882.35294118
Aid to Countries,Other Developing Countries,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_odc,150.0,1500000000.0,17647058.82352941
Aid to Countries,Seychelles,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_s,10.0,100000000.0,1176470.5882352942
Aid to Countries,Sri Lanka,r_moeadn2moea_cse_cssp_atc,r_moeadn2moea_cse_cssp_atc_sl,150.0,1500000000.0,17647058.82352941
Establishment Expenditure of the Centre,Embassies and Missions,r_moeadn2moea_cse_eeotc,r_moeadn2moea_cse_eeotc_eam,3528.85,35288500000.0,415158823.5294118
Establishment Expenditure of the Centre,Other Expenditure of Ministry,r_moeadn2moea_cse_eeotc,r_moeadn2moea_cse_eeotc_oeom,900.43,9004300000.0,105932941.1764706
Establishment Expenditure of the Centre,Passport and Emigration,r_moeadn2moea_cse_eeotc,r_moeadn2moea_cse_eeotc_pae,997.78,9977800000.0,117385882.35294117
Establishment Expenditure of the Centre,Secretariat,r_moeadn2moea_cse_eeotc,r_moeadn2moea_cse_eeotc_s,1518.29,15182900000.0,178622352.94117647
Other Central Sector Expenditure,Autonomous Bodies,r_moeadn2moea_cse_ocse,r_moeadn2moea_cse_ocse_ab,380.5,3805000000.0,44764705.88235294
Other Central Sector Expenditure,Others,r_moeadn2moea_cse_ocse,r_moeadn2moea_cse_ocse_o,4875.57,48755700000.0,573596470.5882353
Autonomous Bodies,Assistance to Other Autonomous Bodies,r_moeadn2moea_cse_ocse_ab,r_moeadn2moea_cse_ocse_ab_atoab,35.29,352900000.0,4151764.705882353
Autonomous Bodies,Indian Council of Cultural Relations (ICCR),r_moeadn2moea_cse_ocse_ab,r_moeadn2moea_cse_ocse_ab_icocri,345.21,3452100000.0,40612941.176470585
Others,Celebration of Pravasi Bhartiya Divas,r_moeadn2moea_cse_ocse_o,r_moeadn2moea_cse_ocse_o_copbd,15.0,150000000.0,1764705.8823529412
Others,Demarcation of Boundaries,r_moeadn2moea_cse_ocse_o,r_moeadn2moea_cse_ocse_o_dob,2.0,20000000.0,235294.11764705883
Others,Expenditure relating to Pilgrimages abroad,r_moeadn2moea_cse_ocse_o,r_moeadn2moea_cse_ocse_o_ertpa,1.0,10000000.0,117647.05882352941
