name0,name1,name2,name3,name4,amounts_inrcr,amounts_usdb
"Ministry of Finance
Demand No. 33
Department of Public Enterprises",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Secretariat- Economic Services,,23.14,0.0027223529411764705
"Ministry of Finance
Demand No. 33
Department of Public Enterprises",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,"Counselling, Retraining and Redeployment (CRR) Scheme for rationalised employees of CPSEs","Research, Development and Consultancy on generic issues related to CPSEs and State Level Public Enterprises",6.51,0.0007658823529411765
"Ministry of Finance
Demand No. 33
Department of Public Enterprises",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,"Counselling, Retraining and Redeployment (CRR) Scheme for rationalised employees of CPSEs","Counselling, Retraining and Redeployment (CRR) Scheme",3.4,0.0004
