name0,name1,name2,name3,amounts_inrcr,amounts_usdb
"Ministry of Finance
Demand No. 34
Department of Investment and Public Asset Management (DIPAM)",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Secretariat - Economic Services,94.92,0.011167058823529412
