name0,name1,name2,name3,name4,amounts_inrcr,amounts_usdb
"Ministry of Corporate Affairs
Demand No. 17
Ministry of Corporate Affairs",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Corporate Law Regulation,"Regional Directors, Official Liquidators and Other Expenditure with reference to various bodies under Companies Act",330.0,0.0388235294117647
"Ministry of Corporate Affairs
Demand No. 17
Ministry of Corporate Affairs",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Corporate Law Regulation,Registrar of Joint Stock Companies,77.96,0.009171764705882351
"Ministry of Corporate Affairs
Demand No. 17
Ministry of Corporate Affairs",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Secretariat,,213.36,0.025101176470588238
"Ministry of Corporate Affairs
Demand No. 17
Ministry of Corporate Affairs",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Statutory and Regulatory Bodies,Competition Commission of India,51.0,0.006
"Ministry of Corporate Affairs
Demand No. 17
Ministry of Corporate Affairs",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Statutory and Regulatory Bodies,Insolvency and Bankruptcy Board of India,41.85,0.004923529411764706
"Ministry of Corporate Affairs
Demand No. 17
Ministry of Corporate Affairs",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Others,Major Works - Land and Buildings,42.0,0.004941176470588235
