id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
52,Central Sector Schemes/Projects,Export Promotion Schemes,mocai_doc_cse_cssp,mocai_doc_cse_cssp_eps,3132.01,31320100000.000004,368471764.7058824
53,Central Sector Schemes/Projects,Marine Product Export Development Authority (MPEDA),mocai_doc_cse_cssp,mocai_doc_cse_cssp_mpedam,100.0,1000000000.0,11764705.88235294
54,Central Sector Schemes/Projects,Project Development Fund,mocai_doc_cse_cssp,mocai_doc_cse_cssp_pdf,1.99,19900000.0,234117.64705882352
55,Central Sector Schemes/Projects,Rubber Board,mocai_doc_cse_cssp,mocai_doc_cse_cssp_rb,268.76,2687600000.0,31618823.529411763
56,Central Sector Schemes/Projects,Spices Board,mocai_doc_cse_cssp,mocai_doc_cse_cssp_sb,115.5,1155000000.0,13588235.294117646
57,Central Sector Schemes/Projects,Tea Board,mocai_doc_cse_cssp,mocai_doc_cse_cssp_tb,135.0,1350000000.0,15882352.94117647
58,Central Sector Schemes/Projects,Trade Infrastructure for Export Schemes (TIES),mocai_doc_cse_cssp,mocai_doc_cse_cssp_tifest,71.0,710000000.0,8352941.176470588
59,Export Promotion Schemes,Interest Equalisation Scheme,mocai_doc_cse_cssp_eps,mocai_doc_cse_cssp_eps_ies,2932.0,29320000000.0,344941176.4705882
60,Export Promotion Schemes,Market Access Initiative,mocai_doc_cse_cssp_eps,mocai_doc_cse_cssp_eps_mai,200.0,2000000000.0,23529411.76470588
61,Establishment Expenditure of the Centre,Assistance to Special Economic Zones,mocai_doc_cse_eeotc,mocai_doc_cse_eeotc_atsez,113.9,1139000000.0,13400000.0
62,Establishment Expenditure of the Centre,Directorate General of Commercial Intelligence and Statistics,mocai_doc_cse_eeotc,mocai_doc_cse_eeotc_dgocias,43.0,430000000.0,5058823.529411765
63,Establishment Expenditure of the Centre,Foreign Trade and Export Promotion,mocai_doc_cse_eeotc,mocai_doc_cse_eeotc_ftaep,272.1,2721000000.0,32011764.70588235
64,Establishment Expenditure of the Centre,Secretariat,mocai_doc_cse_eeotc,mocai_doc_cse_eeotc_s,170.61,1706100000.0000002,20071764.705882356
65,Establishment Expenditure of the Centre,Trade Commissioners,mocai_doc_cse_eeotc,mocai_doc_cse_eeotc_tc,240.0,2400000000.0,28235294.11764706
66,Foreign Trade and Export Promotion,Director General of Foreign Trade,mocai_doc_cse_eeotc_ftaep,mocai_doc_cse_eeotc_ftaep_dgoft,174.0,1740000000.0,20470588.23529412
67,Foreign Trade and Export Promotion,International Cooperation,mocai_doc_cse_eeotc_ftaep,mocai_doc_cse_eeotc_ftaep_ic,41.0,410000000.0,4823529.411764706
68,Foreign Trade and Export Promotion,International Conferences,mocai_doc_cse_eeotc_ftaep,mocai_doc_cse_eeotc_ftaep_ic,30.0,300000000.0,3529411.7647058824
69,Foreign Trade and Export Promotion,Trade Remedies and Trade Defence,mocai_doc_cse_eeotc_ftaep,mocai_doc_cse_eeotc_ftaep_tratd,27.1,271000000.0,3188235.294117647
70,Other Central Sector Expenditure,Autonomous Bodies,mocai_doc_cse_ocse,mocai_doc_cse_ocse_ab,60.0,600000000.0,7058823.529411765
71,Other Central Sector Expenditure,Others,mocai_doc_cse_ocse,mocai_doc_cse_ocse_o,3.5,35000000.0,411764.70588235295
72,Autonomous Bodies,Autonomous Institutions,mocai_doc_cse_ocse_ab,mocai_doc_cse_ocse_ab_ai,60.0,600000000.0,7058823.529411765
73,Autonomous Institutions,Indian Institute of Foreign Trade,mocai_doc_cse_ocse_ab_ai,mocai_doc_cse_ocse_ab_ai_iioft,50.0,500000000.0,5882352.94117647
74,Autonomous Institutions,Indian Institute of Packaging,mocai_doc_cse_ocse_ab_ai,mocai_doc_cse_ocse_ab_ai_iiop,10.0,100000000.0,1176470.5882352942
75,Others,Delegation from abroad,mocai_doc_cse_ocse_o,mocai_doc_cse_ocse_o_dfa,2.0,20000000.0,235294.11764705883
76,Others,Delegation going abroad,mocai_doc_cse_ocse_o,mocai_doc_cse_ocse_o_dga,0.5,5000000.0,58823.529411764706
77,Others,Unallocated,mocai_doc_cse_ocse_o,mocai_doc_cse_ocse_o_u,1.0,10000000.0,117647.05882352941
