id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
57,Umbrella Programme for Development of Other Vulnerable Groups,Atal Vayo Abhyuday Yojana (AVYAY),mosjae_dosjae_ttsu_css_upfdoovg,mosjae_dosjae_ttsu_css_upfdoovg_avaya,294.97,2949700000.0000005,34702352.941176474
58,Umbrella Programme for Development of Other Vulnerable Groups,National Action Plan for Drug Demand Reduction (NAPDDR),mosjae_dosjae_ttsu_css_upfdoovg,mosjae_dosjae_ttsu_css_upfdoovg_napfddrn,311.0,3110000000.0,36588235.294117644
59,Umbrella Programme for Development of Other Vulnerable Groups,"PM Young Achievers Scholarship Award Scheme for Vibrant India (PM YASASVI) for OBCs, EBCs and DNTs",mosjae_dosjae_ttsu_css_upfdoovg,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead,1588.0,15880000000.0,186823529.4117647
60,"PM Young Achievers Scholarship Award Scheme for Vibrant India (PM YASASVI) for OBCs, EBCs and DNTs",Boys and Girls Hostel for OBCs,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead_baghfo,30.0,300000000.0,3529411.7647058824
61,"PM Young Achievers Scholarship Award Scheme for Vibrant India (PM YASASVI) for OBCs, EBCs and DNTs","Post Matric Scholarship for OBCs, EBCs and DNTs",mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead_pmsfoead,1087.0,10870000000.0,127882352.94117647
62,"PM Young Achievers Scholarship Award Scheme for Vibrant India (PM YASASVI) for OBCs, EBCs and DNTs","Pre Matric Scholarship for OBCs, EBCs and DNTs",mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead_pmsfoead,281.0,2810000000.0,33058823.529411763
63,"PM Young Achievers Scholarship Award Scheme for Vibrant India (PM YASASVI) for OBCs, EBCs and DNTs",Top Class Colleges,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead_tcc,90.0,900000000.0,10588235.294117646
64,"PM Young Achievers Scholarship Award Scheme for Vibrant India (PM YASASVI) for OBCs, EBCs and DNTs",Top Class Schools,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead,mosjae_dosjae_ttsu_css_upfdoovg_pyasasfvipyfoead_tcs,100.0,1000000000.0,11764705.88235294
65,Umbrella Scheme for Development of Schedule Castes,Pradhan Mantri Anusuchit Jaati Abhyuday Yojana (PM AJAY),mosjae_dosjae_ttsu_css_usfdosc,mosjae_dosjae_ttsu_css_usfdosc_pmajaypa,2050.0,20500000000.0,241176470.5882353
66,Umbrella Scheme for Development of Schedule Castes,Post Matric Scholarship for SCs,mosjae_dosjae_ttsu_css_usfdosc,mosjae_dosjae_ttsu_css_usfdosc_pmsfs,6359.14,63591400000.0,748134117.6470588
67,Umbrella Scheme for Development of Schedule Castes,Pre Matric Scholarship for SCs and Others,mosjae_dosjae_ttsu_css_usfdosc,mosjae_dosjae_ttsu_css_usfdosc_pmsfsao,500.0,5000000000.0,58823529.4117647
68,Umbrella Scheme for Development of Schedule Castes,"Strengthening of Machinery for Enforcement of Protection of Civil Rights Act, 1995 and Prevention of Atrocities Act, 1989",mosjae_dosjae_ttsu_css_usfdosc,mosjae_dosjae_ttsu_css_usfdosc_somfeopocra1apoaa1,500.0,5000000000.0,58823529.4117647
