id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
56,Ministry of Defence (Civil),CENTRE'S EXPENDITURE,mod_modc,mod_modc_cse,22841.550000000003,228415500000.00003,2687241176.4705887
57,CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,mod_modc_cse,mod_modc_cse_cssp,6005.0,60050000000.0,706470588.2352941
58,CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,mod_modc_cse,mod_modc_cse_eeotc,16687.56,166875600000.0,1963242352.9411764
59,CENTRE'S EXPENDITURE,Other Central Sector Expenditure,mod_modc_cse,mod_modc_cse_ocse,148.99,1489900000.0,17528235.29411765
60,Central Sector Schemes/Projects,Works executed by Border Roads Development Board,mod_modc_cse_cssp,mod_modc_cse_cssp_webbrdb,6005.0,60050000000.0,706470588.2352941
61,Works executed by Border Roads Development Board,Grants to States for Strategic Roads,mod_modc_cse_cssp_webbrdb,mod_modc_cse_cssp_webbrdb_gtsfsr,55.0,550000000.0,6470588.235294118
62,Works executed by Border Roads Development Board,Other works,mod_modc_cse_cssp_webbrdb,mod_modc_cse_cssp_webbrdb_ow,950.0,9500000000.0,111764705.88235295
63,Works executed by Border Roads Development Board,Works under Border Roads Development Board,mod_modc_cse_cssp_webbrdb,mod_modc_cse_cssp_webbrdb_wubrdb,5000.0,50000000000.0,588235294.117647
64,Grants to States for Strategic Roads,Gross Budgetary Support,mod_modc_cse_cssp_webbrdb_gtsfsr,mod_modc_cse_cssp_webbrdb_gtsfsr_gbs,55.0,550000000.0,6470588.235294118
65,Other works,Gross Budgetary Support,mod_modc_cse_cssp_webbrdb_ow,mod_modc_cse_cssp_webbrdb_ow_gbs,950.0,9500000000.0,111764705.88235295
66,Establishment Expenditure of the Centre,Armed Forces Tribunal,mod_modc_cse_eeotc,mod_modc_cse_eeotc_aft,49.0,490000000.0,5764705.882352941
67,Establishment Expenditure of the Centre,Border Roads Development Board Secretariat,mod_modc_cse_eeotc,mod_modc_cse_eeotc_brdbs,4174.75,41747500000.0,491147058.8235294
68,Establishment Expenditure of the Centre,Coast Guard Organisation,mod_modc_cse_eeotc,mod_modc_cse_eeotc_cgo,7197.47,71974700000.0,846761176.4705882
69,Establishment Expenditure of the Centre,Defence Estates Organisation,mod_modc_cse_eeotc,mod_modc_cse_eeotc_deo,615.76,6157600000.0,72442352.94117647
70,Establishment Expenditure of the Centre,Jammu  and Kashmir Light Infantry,mod_modc_cse_eeotc,mod_modc_cse_eeotc_jakli,1797.71,17977100000.0,211495294.11764705
71,Establishment Expenditure of the Centre,Secretariat General Services,mod_modc_cse_eeotc,mod_modc_cse_eeotc_sgs,2852.87,28528700000.0,335631764.7058824
72,Other Central Sector Expenditure,Others,mod_modc_cse_ocse,mod_modc_cse_ocse_o,148.99,1489900000.0,17528235.29411765
73,Others,Housing,mod_modc_cse_ocse_o,mod_modc_cse_ocse_o_h,91.99,919900000.0,10822352.94117647
74,Others,Public Works,mod_modc_cse_ocse_o,mod_modc_cse_ocse_o_pw,57.0,570000000.0,6705882.352941177
75,Housing,Maintenance and Repairs to Defence Accounts Department/Defence  Estates Organisation/Canteen Stores Deparment Staff Quarters,mod_modc_cse_ocse_o_h,mod_modc_cse_ocse_o_h_martdaddeocsdsq,67.44,674400000.0,7934117.647058823
76,Housing,Residential Housing facilities to Defence Accounts Department/Defence Estate Orgnaisation/Canteen Stores Department -Staff Quaters,mod_modc_cse_ocse_o_h,mod_modc_cse_ocse_o_h_rhftdaddeocsdsq,24.55,245500000.0,2888235.294117647
77,Public Works,Capital Outlay for construction of Defence Accounts Department/Defence Estates Organisation/Armed Forces Tribunal- Other Buildings,mod_modc_cse_ocse_o_pw,mod_modc_cse_ocse_o_pw_cofcodaddeoaftob,55.5,555000000.0,6529411.764705882
78,Public Works,Canteen Stores Department,mod_modc_cse_ocse_o_pw,mod_modc_cse_ocse_o_pw_csd,0.0,0.0,0.0
79,Public Works,Miscellaneous Loans,mod_modc_cse_ocse_o_pw,mod_modc_cse_ocse_o_pw_ml,1.5,15000000.0,176470.58823529413
