name0,name1,name2,name3,name4,amounts_inrcr,amounts_usdb
"Ministry of Health and Family Welfare
Demand No. 47
Department of Health Research",CENTRE'S EXPENDITURE,Autonomous Bodies,"Indian Council of Medical Research, New Delhi",,2359.58,0.2775976470588235
"Ministry of Health and Family Welfare
Demand No. 47
Department of Health Research",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Prime Minister's Ayushman Bharat Health Infrastructure Mission (PM-ABHIM)-Bio Security Preparedness and strengthening Pandemic Research and Multi Sector and National Institutions and Platform for One Health,,324.36,0.03816
"Ministry of Health and Family Welfare
Demand No. 47
Department of Health Research",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Infrastructure Development for Health Research,Development of Infrastructure for Promotion of Health Research,80.0,0.009411764705882354
"Ministry of Health and Family Welfare
Demand No. 47
Department of Health Research",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Infrastructure Development for Health Research,Setting up of nation wide network of laboratories for managing epidemics and national calamities,60.0,0.007058823529411765
"Ministry of Health and Family Welfare
Demand No. 47
Department of Health Research",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Infrastructure Development for Health Research,Development of tools/support to prevent outbreaks of epidemics,10.0,0.0011764705882352942
"Ministry of Health and Family Welfare
Demand No. 47
Department of Health Research",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Human Resource and Capacity Development,,92.06,0.010830588235294118
"Ministry of Health and Family Welfare
Demand No. 47
Department of Health Research",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Secretariat,,54.0,0.006352941176470588
