name0,name1,name2,name3,amounts_inrcr,amounts_usdb
"Ministry of Law and Justice
Demand No. 67
Supreme Court of India",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Supreme Court of India,437.15,0.05142941176470588
