name0,name1,name2,name3,name4,amounts_inrcr,amounts_usdb
"Ministry of Information and Broadcasting
Demand No. 61
Ministry of Information and Broadcasting",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Autonomous Bodies,,2808.36,0.33039529411764706
"Ministry of Information and Broadcasting
Demand No. 61
Ministry of Information and Broadcasting",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Public Sector Undertakings,National Film Development Corporation (NFDC),20.38,0.0023976470588235295
"Ministry of Information and Broadcasting
Demand No. 61
Ministry of Information and Broadcasting",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Broadcasting Infrastructure Network Development,,600.0,0.07058823529411765
"Ministry of Information and Broadcasting
Demand No. 61
Ministry of Information and Broadcasting",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Development Communication and Dissemination of Filmic Content,,300.0,0.03529411764705882
"Ministry of Information and Broadcasting
Demand No. 61
Ministry of Information and Broadcasting",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Development Communication and Information Dissemination,,200.0,0.023529411764705882
"Ministry of Information and Broadcasting
Demand No. 61
Ministry of Information and Broadcasting",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Supporting Community Radio Movement in India,,5.0,0.0005882352941176471
"Ministry of Information and Broadcasting
Demand No. 61
Ministry of Information and Broadcasting",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,,,110.75,0.013029411764705881
