name0,name1,name2,name3,name4,amounts_inrcr,amounts_usdb
"Ministry of Skill Development and Entrepreneurship
Demand No. 92
Ministry of Skill Development and Entrepreneurship",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Skill India Programme,,2278.37,0.26804352941176474
"Ministry of Skill Development and Entrepreneurship
Demand No. 92
Ministry of Skill Development and Entrepreneurship",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Statutory and Regulatory Bodies,National Council for Vocational Education and Training (NCVET),20.24,0.0023811764705882347
"Ministry of Skill Development and Entrepreneurship
Demand No. 92
Ministry of Skill Development and Entrepreneurship",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Autonomous Bodies,Indian Institute of Entrepreneurship (IIE),1.0,0.00011764705882352942
"Ministry of Skill Development and Entrepreneurship
Demand No. 92
Ministry of Skill Development and Entrepreneurship",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Autonomous Bodies,National Institute of Entrepreneurship and Small Business Development (NIESBUD),1.0,0.00011764705882352942
"Ministry of Skill Development and Entrepreneurship
Demand No. 92
Ministry of Skill Development and Entrepreneurship",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Jobs and Skill Development,Skill Acquisition and Knowledge Awareness for Livelihood Promotion (SANKALP) - EAP,488.08,0.05742117647058824
"Ministry of Skill Development and Entrepreneurship
Demand No. 92
Ministry of Skill Development and Entrepreneurship",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Jobs and Skill Development,Skill Strengthening for Industrial Value Enhancements (STRIVE) - EAP,300.0,0.03529411764705882
"Ministry of Skill Development and Entrepreneurship
Demand No. 92
Ministry of Skill Development and Entrepreneurship",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Jobs and Skill Development,Strengthening of Infrastructure for Institutional Training,106.38,0.012515294117647058
