name0,name1,name2,name3,name4,amounts_inrcr,amounts_usdb
"Ministry of Panchayati Raj
Demand No. 72
Ministry of Panchayati Raj",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Rashtriya Gram Swaraj Abhiyan(RGSA),Rashtriya Gram Swaraj Abhiyan (RGSA),895,0.10529411764705883
"Ministry of Panchayati Raj
Demand No. 72
Ministry of Panchayati Raj",CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,Svamitva,,76,0.008941176470588235
