name0,name1,name2,name3,name4,amounts_inrcr,amounts_usdb
"Ministry of Fisheries, Animal Husbandry and Dairying
Demand No. 43
Department of Fisheries",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Blue Revolution,Pradhan Mantri Matsya Sampada Yojana ( PMMSY),2000.0,0.23529411764705882
"Ministry of Fisheries, Animal Husbandry and Dairying
Demand No. 43
Department of Fisheries",TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,Blue Revolution,Fisheries and Aquaculture Infrastructure Development Fund,25.0,0.0029411764705882353
"Ministry of Fisheries, Animal Husbandry and Dairying
Demand No. 43
Department of Fisheries",CENTRE'S EXPENDITURE,Fisheries Institute,,,169.24,0.019910588235294117
"Ministry of Fisheries, Animal Husbandry and Dairying
Demand No. 43
Department of Fisheries",CENTRE'S EXPENDITURE,Total - Secretariat,,,30.33,0.0035682352941176472
"Ministry of Fisheries, Animal Husbandry and Dairying
Demand No. 43
Department of Fisheries",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Autonomous Bodies,National Fisheries Development Board,19.0,0.002235294117647059
"Ministry of Fisheries, Animal Husbandry and Dairying
Demand No. 43
Department of Fisheries",CENTRE'S EXPENDITURE,Other Central Sector Expenditure,Statutory and Regulatory Bodies,Coastal Aquaculture Authority,5.2,0.0006117647058823529
