name0,name1,name2,name3,amounts_inrcr,amounts_usdb
"Ministry of Personnel, Public Grievances and Pensions
Demand No. 75
Central Vigilance Commission",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Central Vigilance Commission,44.46,0.005230588235294118
