source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Ministry of Micro, Small and Medium Enterprises
Demand No. 68
Ministry of Micro, Small and Medium Enterprises",r,r_momsamedn6momsame,22137.95,221379500000.0,2604464705.882353
"Ministry of Micro, Small and Medium Enterprises
Demand No. 68
Ministry of Micro, Small and Medium Enterprises",CENTRE'S EXPENDITURE,r_momsamedn6momsame,r_momsamedn6momsame_cse,22137.95,221379500000.0,2604464705.882353
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_momsamedn6momsame_cse,r_momsamedn6momsame_cse_cssp,21852.55,218525500000.0,2570888235.2941175
CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,r_momsamedn6momsame_cse,r_momsamedn6momsame_cse_eeotc,265.4,2654000000.0,31223529.411764707
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_momsamedn6momsame_cse,r_momsamedn6momsame_cse_ocse,20.0,200000000.0,2352941.1764705884
Central Sector Schemes/Projects,Credit Linked Capital Subsidy (CLCS),r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_clcsc,1.06,10600000.0,124705.88235294117
Central Sector Schemes/Projects,"Development of Khadi, Village and Coir Industries",r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_dokvaci,1289.0,12890000000.0,151647058.82352942
Central Sector Schemes/Projects,Enterpreneurship and Skill Development,r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_easd,685.0,6850000000.0,80588235.29411764
Central Sector Schemes/Projects,Infrastructure Development Programme,r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_idp,2270.0,22700000000.0,267058823.52941176
Central Sector Schemes/Projects,Market Promotion Scheme,r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_mps,96.35,963500000.0,11335294.11764706
Central Sector Schemes/Projects,Prime Minister Employment Generation Programme (PMEGP) and Other Credit Support Schemes,r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_pmegppaocss,17300.12,173001200000.0,2035308235.2941177
Central Sector Schemes/Projects,Research and Evaluation Studies,r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_raes,100.0,1000000000.0,11764705.88235294
Central Sector Schemes/Projects,"Studies, Publicity & International Cooperation (SPIC)",r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_spics,36.07,360700000.0,4243529.411764706
Central Sector Schemes/Projects,Technology Upgradation and Quality Certification,r_momsamedn6momsame_cse_cssp,r_momsamedn6momsame_cse_cssp_tuaqc,74.95,749500000.0,8817647.05882353
"Development of Khadi, Village and Coir Industries",Coir Vikas Yojana,r_momsamedn6momsame_cse_cssp_dokvaci,r_momsamedn6momsame_cse_cssp_dokvaci_cvy,92.0,920000000.0,10823529.411764706
"Development of Khadi, Village and Coir Industries",Khadi Gramodyog Vikas Yojana,r_momsamedn6momsame_cse_cssp_dokvaci,r_momsamedn6momsame_cse_cssp_dokvaci_kgvy,917.0,9170000000.0,107882352.94117647
"Development of Khadi, Village and Coir Industries",Scheme for Fund for Regeneration of Traditional Industries (SFURTI),r_momsamedn6momsame_cse_cssp_dokvaci,r_momsamedn6momsame_cse_cssp_dokvaci_sfffrotis,280.0,2800000000.0,32941176.470588237
Khadi Gramodyog Vikas Yojana,Gramodyog Vikas Yojana,r_momsamedn6momsame_cse_cssp_dokvaci_kgvy,r_momsamedn6momsame_cse_cssp_dokvaci_kgvy_gvy,42.6,426000000.0,5011764.705882353
Khadi Gramodyog Vikas Yojana,Khadi Grant (KG),r_momsamedn6momsame_cse_cssp_dokvaci_kgvy,r_momsamedn6momsame_cse_cssp_dokvaci_kgvy_kgk,375.98,3759800000.0,44232941.176470585
Khadi Gramodyog Vikas Yojana,Khadi Vikas Yojana,r_momsamedn6momsame_cse_cssp_dokvaci_kgvy,r_momsamedn6momsame_cse_cssp_dokvaci_kgvy_kvy,498.42,4984200000.0,58637647.058823526
Enterpreneurship and Skill Development,Assistance to Training Institutions,r_momsamedn6momsame_cse_cssp_easd,r_momsamedn6momsame_cse_cssp_easd_atti,30.0,300000000.0,3529411.7647058824
Enterpreneurship and Skill Development,Entrepreneurship cum Skill Development Programme (ESDP),r_momsamedn6momsame_cse_cssp_easd,r_momsamedn6momsame_cse_cssp_easd_ecsdpe,80.0,800000000.0,9411764.705882354
Enterpreneurship and Skill Development,Fund of Funds,r_momsamedn6momsame_cse_cssp_easd,r_momsamedn6momsame_cse_cssp_easd_fof,575.0,5750000000.0,67647058.8235294
Infrastructure Development Programme,Establishment of New Technology Centres,r_momsamedn6momsame_cse_cssp_idp,r_momsamedn6momsame_cse_cssp_idp_eontc,450.0,4500000000.0,52941176.47058824
Infrastructure Development Programme,Micro and Small Enterprise-Cluster Development Programme (MSE-CDP),r_momsamedn6momsame_cse_cssp_idp,r_momsamedn6momsame_cse_cssp_idp_masecdpmc,150.0,1500000000.0,17647058.82352941
Infrastructure Development Programme,Promotion of MSMEs in NER and Sikkim,r_momsamedn6momsame_cse_cssp_idp,r_momsamedn6momsame_cse_cssp_idp_pominas,50.0,500000000.0,5882352.94117647
Infrastructure Development Programme,Raising and Accelerating MSME Performance - RAMP,r_momsamedn6momsame_cse_cssp_idp,r_momsamedn6momsame_cse_cssp_idp_raampr,1170.0,11700000000.0,137647058.82352942
Infrastructure Development Programme,Technology Centre Systems Programme (TCSP) EAP,r_momsamedn6momsame_cse_cssp_idp,r_momsamedn6momsame_cse_cssp_idp_tcspte,350.0,3500000000.0,41176470.5882353
Infrastructure Development Programme,Tool Rooms & Technical Institutions (TR/TIs),r_momsamedn6momsame_cse_cssp_idp,r_momsamedn6momsame_cse_cssp_idp_trtitt,100.0,1000000000.0,11764705.88235294
Market Promotion Scheme,Procurement and Marketing Support Scheme,r_momsamedn6momsame_cse_cssp_mps,r_momsamedn6momsame_cse_cssp_mps_pamss,96.35,963500000.0,11335294.11764706
Prime Minister Employment Generation Programme (PMEGP) and Other Credit Support Schemes,Credit Support Programme,r_momsamedn6momsame_cse_cssp_pmegppaocss,r_momsamedn6momsame_cse_cssp_pmegppaocss_csp,500.08,5000800000.0,58832941.176470585
