source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Ministry of Railways
Demand No. 85
Ministry of Railways",r,r_mordn8mor,241267.51,2412675100000.0,28384412941.17647
"Ministry of Railways
Demand No. 85
Ministry of Railways",CENTRE'S EXPENDITURE,r_mordn8mor,r_mordn8mor_cse,241267.51,2412675100000.0,28384412941.17647
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_mordn8mor_cse,r_mordn8mor_cse_cssp,240000.0,2400000000000.0,28235294117.64706
CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,r_mordn8mor_cse,r_mordn8mor_cse_eeotc,1267.51,12675100000.0,149118823.52941176
Central Sector Schemes/Projects,Amount met from,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_amf,-188150.07,-1881500700000.0,-22135302352.941177
Central Sector Schemes/Projects,"Bridge Works, Turnnel Works and Approaches",r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_bwtwaa,1255.0,12550000000.0,147647058.82352942
Central Sector Schemes/Projects,Computerisation,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_c,425.0,4250000000.0,50000000.0
Central Sector Schemes/Projects,Customer Amenities,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_ca,13355.0,133550000000.0,1571176470.5882354
Central Sector Schemes/Projects,Doubling,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_d,30749.4,307494000000.0,3617576470.5882354
Central Sector Schemes/Projects,Electrification Projects,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_ep,8070.0,80700000000.0,949411764.7058823
Central Sector Schemes/Projects,Gauge Conversion,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_gc,4600.0,46000000000.0,541176470.5882353
Central Sector Schemes/Projects,Investment in PSU/JV/SPV etc.,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_iipjse,34353.55,343535500000.0,4041594117.647059
Central Sector Schemes/Projects,Leased assets - Payment of Capital Component,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_lapocc,22228.57,222285700000.0,2615125882.352941
Central Sector Schemes/Projects,Miscellaneous Advances,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_ma,1304.93,13049300000.0,153521176.47058824
Central Sector Schemes/Projects,Machinery and Plant,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_map,740.0,7400000000.0,87058823.52941176
Central Sector Schemes/Projects,Manufacturing Suspense,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_ms,55855.18,558551800000.0,6571197647.058824
Central Sector Schemes/Projects,Metropolitan Transportation Projects,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_mtp,2450.0,24500000000.0,288235294.11764705
Central Sector Schemes/Projects,New Lines,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_nl,31850.0,318500000000.0,3747058823.529412
Central Sector Schemes/Projects,Other Electrical Works,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_oew,1650.0,16500000000.0,194117647.05882353
Central Sector Schemes/Projects,Other Specified Works,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_osw,1300.0,13000000000.0,152941176.47058824
Central Sector Schemes/Projects,Railway Research,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_rr,61.5,615000000.0,7235294.117647059
Central Sector Schemes/Projects,Rolling Stock,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_rs,37581.0,375810000000.0,4421294117.6470585
Central Sector Schemes/Projects,Road Safety Works - Level Crossings,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_rswlc,700.0,7000000000.0,82352941.1764706
Central Sector Schemes/Projects,Road Safety Works - Road Over/Under Bridges,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_rswroub,7400.0,74000000000.0,870588235.2941177
Central Sector Schemes/Projects,Signalling and Telecom,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_sat,4198.22,41982200000.0,493908235.2941176
Central Sector Schemes/Projects,Sovereign Green Fund,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_sgf,12479.0,124790000000.0,1468117647.0588236
Central Sector Schemes/Projects,Stores Suspense,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_ss,29512.87,295128700000.0,3472102352.9411764
Central Sector Schemes/Projects,Staff Welfare,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_sw,628.82,6288200000.000001,73978823.52941178
Central Sector Schemes/Projects,Traffic Facilities - Yard Remodelling and Others,r_mordn8mor_cse_cssp,r_mordn8mor_cse_cssp_tfyrao,6715.0,67150000000.0,790000000.0
