name0,name1,name2,name3,amounts_inrcr,amounts_usdb
"Ministry of Law and Justice
Demand No. 66
Election Commission",CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,Election Commission of India,340,0.04
