id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
0,Ministry of Youth Affairs and Sports,Ministry of Youth Affairs and Sports,moyaas,moyaas_moyaas,3397.32,33973200000.0,399684705.88235295
1,Ministry of Youth Affairs and Sports,CENTRE'S EXPENDITURE,moyaas_moyaas,moyaas_moyaas_cse,3397.32,33973200000.0,399684705.88235295
2,CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,moyaas_moyaas_cse,moyaas_moyaas_cse_cssp,1913.51,19135100000.0,225118823.52941176
3,CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,moyaas_moyaas_cse,moyaas_moyaas_cse_eeotc,44.23,442299999.99999994,5203529.411764706
4,CENTRE'S EXPENDITURE,Other Central Sector Expenditure,moyaas_moyaas_cse,moyaas_moyaas_cse_ocse,1439.58,14395800000.0,169362352.94117647
5,Central Sector Schemes/Projects,Assistance to National Sports Federations,moyaas_moyaas_cse_cssp,moyaas_moyaas_cse_cssp_atnsf,325.0,3250000000.0,38235294.11764706
6,Central Sector Schemes/Projects,Encouragement and Awards to Sportspersons,moyaas_moyaas_cse_cssp,moyaas_moyaas_cse_cssp_eaats,62.0,620000000.0,7294117.647058823
7,Central Sector Schemes/Projects,Khelo India -National Programme for Development of Sports,moyaas_moyaas_cse_cssp,moyaas_moyaas_cse_cssp_kinpfdos,1045.0,10450000000.0,122941176.47058824
8,Central Sector Schemes/Projects,National Centre of Sports Science & Research,moyaas_moyaas_cse_cssp,moyaas_moyaas_cse_cssp_ncossr,13.0,130000000.0,1529411.7647058824
9,Central Sector Schemes/Projects,Rashtriya Yuva Sashaktikaran Karyakaram,moyaas_moyaas_cse_cssp,moyaas_moyaas_cse_cssp_rysk,140.51,1405100000.0,16530588.235294119
10,Central Sector Schemes/Projects,Scheme of Human Resource Development in Sports,moyaas_moyaas_cse_cssp,moyaas_moyaas_cse_cssp_sohrdis,3.0,30000000.0,352941.17647058825
11,Encouragement and Awards to Sportspersons,Incentive to Sports Persons,moyaas_moyaas_cse_cssp_eaats,moyaas_moyaas_cse_cssp_eaats_itsp,45.0,450000000.0,5294117.647058823
12,Encouragement and Awards to Sportspersons,National Sports Development Fund,moyaas_moyaas_cse_cssp_eaats,moyaas_moyaas_cse_cssp_eaats_nsdf,15.0,150000000.0,1764705.8823529412
13,Encouragement and Awards to Sportspersons,National Welfare Fund for Sports Persons,moyaas_moyaas_cse_cssp_eaats,moyaas_moyaas_cse_cssp_eaats_nwffsp,2.0,20000000.0,235294.11764705883
14,Khelo India -National Programme for Development of Sports,Commonwealth Games,moyaas_moyaas_cse_cssp_kinpfdos,moyaas_moyaas_cse_cssp_kinpfdos_cg,30.0,300000000.0,3529411.7647058824
15,Khelo India -National Programme for Development of Sports,Enhancement of Sports Facility at J& K,moyaas_moyaas_cse_cssp_kinpfdos,moyaas_moyaas_cse_cssp_kinpfdos_eosfajk,15.0,150000000.0,1764705.8823529412
16,Khelo India -National Programme for Development of Sports,Khelo India,moyaas_moyaas_cse_cssp_kinpfdos,moyaas_moyaas_cse_cssp_kinpfdos_ki,1000.0,10000000000.0,117647058.8235294
17,Rashtriya Yuva Sashaktikaran Karyakaram,International Cooperation,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_ic,23.11,231100000.0,2718823.529411765
18,Rashtriya Yuva Sashaktikaran Karyakaram,National Programme for Youth and Adolescent Development,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_npfyaad,22.0,220000000.0,2588235.294117647
19,Rashtriya Yuva Sashaktikaran Karyakaram,National Youth Corps,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_nyc,75.0,750000000.0,8823529.411764706
20,Rashtriya Yuva Sashaktikaran Karyakaram,National Young Leaders Programme,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_nylp,12.0,120000000.0,1411764.705882353
21,Rashtriya Yuva Sashaktikaran Karyakaram,Scouting and Guiding,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_sag,1.5,15000000.0,176470.58823529413
22,Rashtriya Yuva Sashaktikaran Karyakaram,Youth Hostel,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_yh,6.9,69000000.0,811764.7058823529
23,Establishment Expenditure of the Centre,Secretariat,moyaas_moyaas_cse_eeotc,moyaas_moyaas_cse_eeotc_s,44.23,442299999.99999994,5203529.411764706
24,Other Central Sector Expenditure,Autonomous Bodies,moyaas_moyaas_cse_ocse,moyaas_moyaas_cse_ocse_ab,1435.58,14355800000.0,168891764.70588234
25,Other Central Sector Expenditure,Others,moyaas_moyaas_cse_ocse,moyaas_moyaas_cse_ocse_o,4.0,40000000.0,470588.23529411765
26,Autonomous Bodies,Laxmi Bai National Institute of Physical Education,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_lbniope,75.0,750000000.0,8823529.411764706
27,Autonomous Bodies,National Anti-Doping Agency,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_nada,21.73,217300000.0,2556470.588235294
28,Autonomous Bodies,National Dope Testing Laboratory,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_ndtl,19.5,195000000.0,2294117.6470588236
29,Autonomous Bodies,National Sports University,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_nsu,107.84,1078400000.0,12687058.823529411
30,Autonomous Bodies,Nehru Yuva Kendra Sangathan,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_nyks,401.49,4014900000.0,47234117.64705882
31,Autonomous Bodies,Rajiv Gandhi National Institute of Youth Development,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_rgnioyd,24.5,245000000.0,2882352.9411764704
32,Autonomous Bodies,Sports Authority of India,moyaas_moyaas_cse_ocse_ab,moyaas_moyaas_cse_ocse_ab_saoi,785.52,7855200000.0,92414117.64705883
33,Others,Contribution to World Anti-Doping Agency,moyaas_moyaas_cse_ocse_o,moyaas_moyaas_cse_ocse_o_ctwada,4.0,40000000.0,470588.23529411765
