id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
132,Establishment Expenditure of the Centre,Purchase of ready-built Residential Accommodation,mof_iaaad_cse_eeotc,mof_iaaad_cse_eeotc_porbra,10.0,100000000.0,1176470.5882352942
133,Establishment Expenditure of the Centre,Recoveries adjusted in reduction of Expenditure,mof_iaaad_cse_eeotc,mof_iaaad_cse_eeotc_rairoe,0.0,0.0,0.0
134,Establishment Expenditure of the Centre,Railway Audit Offices,mof_iaaad_cse_eeotc,mof_iaaad_cse_eeotc_rao,312.52,3125200000.0,36767058.823529415
135,Civil Audit and Accounts Offices,Civil Audit Offices,mof_iaaad_cse_eeotc_caaao,mof_iaaad_cse_eeotc_caaao_cao,3157.48,31574800000.0,371468235.2941176
136,Civil Audit and Accounts Offices,Civil Accounts Offices,mof_iaaad_cse_eeotc_caaao,mof_iaaad_cse_eeotc_caaao_cao,1554.44,15544400000.0,182875294.11764705
137,Civil Audit and Accounts Offices,Centralised Procurement,mof_iaaad_cse_eeotc_caaao,mof_iaaad_cse_eeotc_caaao_cp,24.04,240400000.0,2828235.294117647
138,Civil Audit and Accounts Offices,Training,mof_iaaad_cse_eeotc_caaao,mof_iaaad_cse_eeotc_caaao_t,84.52,845200000.0,9943529.411764706
139,Interest Payments,CENTRE'S EXPENDITURE,mof_ip,mof_ip_cse,1079971.0,10799710000000.0,127055411764.70589
140,CENTRE'S EXPENDITURE,Other Central Sector Expenditure,mof_ip_cse,mof_ip_cse_ocse,1079971.0,10799710000000.0,127055411764.70589
141,Other Central Sector Expenditure,Others,mof_ip_cse_ocse,mof_ip_cse_ocse_o,1079971.0,10799710000000.0,127055411764.70589
142,Others,Interest on External Debt,mof_ip_cse_ocse_o,mof_ip_cse_ocse_o_ioed,12254.7,122547000000.0,1441729411.764706
143,Others,Interest on Internal Debt,mof_ip_cse_ocse_o,mof_ip_cse_ocse_o_ioid,821195.75,8211957500000.0,96611264705.88235
144,Others,Interest on other obligations,mof_ip_cse_ocse_o,mof_ip_cse_ocse_o_iooo,11268.24,112682400000.0,1325675294.1176472
145,Others,Interest on Reserve Funds,mof_ip_cse_ocse_o,mof_ip_cse_ocse_o_iorf,967.99,9679900000.0,113881176.47058824
146,Others,"Interest on Small Savings, Provident Funds etc.",mof_ip_cse_ocse_o,mof_ip_cse_ocse_o_iosspfe,232951.82,2329518200000.0,27406096470.588234
147,Others,Prepayment Premium for reduction of debt,mof_ip_cse_ocse_o,mof_ip_cse_ocse_o_ppfrod,1332.5,13325000000.0,156764705.88235295
148,Interest on other obligations,Bonds for SBI Rights,mof_ip_cse_ocse_o_iooo,mof_ip_cse_ocse_o_iooo_bfsr,834.67,8346700000.0,98196470.58823529
149,Interest on other obligations,Interest on others,mof_ip_cse_ocse_o_iooo,mof_ip_cse_ocse_o_iooo_ioo,1341.92,13419200000.0,157872941.17647058
150,Interest on other obligations,Special bonds issued to Fertilizer Companies,mof_ip_cse_ocse_o_iooo,mof_ip_cse_ocse_o_iooo_sbitfc,604.33,6043300000.0,71097647.05882353
151,Interest on other obligations,Special bonds issued to Food Corporation of India,mof_ip_cse_ocse_o_iooo,mof_ip_cse_ocse_o_iooo_sbitfcoi,911.76,9117600000.0,107265882.35294117
152,Interest on other obligations,Special bonds to Oil Companies,mof_ip_cse_ocse_o_iooo,mof_ip_cse_ocse_o_iooo_sbtoc,6848.16,68481600000.0,805665882.3529412
153,Interest on other obligations,Special Bonds to PLI,mof_ip_cse_ocse_o_iooo,mof_ip_cse_ocse_o_iooo_sbtp,727.4,7274000000.0,85576470.58823529
154,"Interest on Small Savings, Provident Funds etc.",Insurance and Pension Funds,mof_ip_cse_ocse_o_iosspfe,mof_ip_cse_ocse_o_iosspfe_iapf,7133.73,71337300000.0,839262352.9411764
155,"Interest on Small Savings, Provident Funds etc.","Interest on Small Savings deposits, certificates and operational expenses",mof_ip_cse_ocse_o_iosspfe,mof_ip_cse_ocse_o_iosspfe_iossdcaoe,184840.39,1848403900000.0002,21745928235.29412
156,"Interest on Small Savings, Provident Funds etc.",Other Special Deposits,mof_ip_cse_ocse_o_iosspfe,mof_ip_cse_ocse_o_iosspfe_osd,18890.17,188901699999.99997,2222372941.1764703
