id,source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
13,Encouragement and Awards to Sportspersons,Incentive to Sports Persons,moyaas_moyaas_cse_cssp_eaats,moyaas_moyaas_cse_cssp_eaats_itsp,45.0,450000000.0,5294117.647058823
14,Encouragement and Awards to Sportspersons,National Sports Development Fund,moyaas_moyaas_cse_cssp_eaats,moyaas_moyaas_cse_cssp_eaats_nsdf,15.0,150000000.0,1764705.8823529412
15,Encouragement and Awards to Sportspersons,National Welfare Fund for Sports Persons,moyaas_moyaas_cse_cssp_eaats,moyaas_moyaas_cse_cssp_eaats_nwffsp,2.0,20000000.0,235294.11764705883
16,Khelo India -National Programme for Development of Sports,Commonwealth Games,moyaas_moyaas_cse_cssp_kinpfdos,moyaas_moyaas_cse_cssp_kinpfdos_cg,30.0,300000000.0,3529411.7647058824
17,Khelo India -National Programme for Development of Sports,Enhancement of Sports Facility at J& K,moyaas_moyaas_cse_cssp_kinpfdos,moyaas_moyaas_cse_cssp_kinpfdos_eosfajk,15.0,150000000.0,1764705.8823529412
18,Khelo India -National Programme for Development of Sports,Khelo India,moyaas_moyaas_cse_cssp_kinpfdos,moyaas_moyaas_cse_cssp_kinpfdos_ki,1000.0,10000000000.0,117647058.8235294
19,Rashtriya Yuva Sashaktikaran Karyakaram,International Cooperation,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_ic,23.11,231100000.0,2718823.529411765
20,Rashtriya Yuva Sashaktikaran Karyakaram,National Programme for Youth and Adolescent Development,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_npfyaad,22.0,220000000.0,2588235.294117647
21,Rashtriya Yuva Sashaktikaran Karyakaram,National Youth Corps,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_nyc,75.0,750000000.0,8823529.411764706
22,Rashtriya Yuva Sashaktikaran Karyakaram,National Young Leaders Programme,moyaas_moyaas_cse_cssp_rysk,moyaas_moyaas_cse_cssp_rysk_nylp,12.0,120000000.0,1411764.705882353
