source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Ministry of Environment, Forests and Climate Change
Demand No. 28
Ministry of Environment, Forests and Climate Change",r,r_moefaccdn2moefacc,2669.46,26694600000.0,314054117.64705884
"Ministry of Environment, Forests and Climate Change
Demand No. 28
Ministry of Environment, Forests and Climate Change",CENTRE'S EXPENDITURE,r_moefaccdn2moefacc,r_moefaccdn2moefacc_cse,1910.6599999999999,19106600000.0,224783529.4117647
"Ministry of Environment, Forests and Climate Change
Demand No. 28
Ministry of Environment, Forests and Climate Change",TRANSFERS TO STATES/UTs,r_moefaccdn2moefacc,r_moefaccdn2moefacc_ttsu,758.8,7588000000.0,89270588.23529412
CENTRE'S EXPENDITURE,Botanical Survey of India,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_bsoi,136.0,1360000000.0,16000000.0
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_cssp,948.76,9487600000.0,111618823.52941176
CENTRE'S EXPENDITURE,Forest Survey of India,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_fsoi,43.0,430000000.0,5058823.529411765
CENTRE'S EXPENDITURE,Indira Gandhi National Forest Academy,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_ignfa,52.0,520000000.0,6117647.05882353
CENTRE'S EXPENDITURE,National Green Tribunal,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_ngt,60.0,600000000.0,7058823.529411765
CENTRE'S EXPENDITURE,National Museum of Natural History,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_nmonh,20.0,200000000.0,2352941.1764705884
CENTRE'S EXPENDITURE,National Zoological Park,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_nzp,27.0,270000000.0,3176470.588235294
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_ocse,468.4,4684000000.0,55105882.35294118
CENTRE'S EXPENDITURE,State Forest Service and Rangers College,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_sfsarc,38.0,380000000.0,4470588.235294118
CENTRE'S EXPENDITURE,Wildlife Crime Control Bureau,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_wccb,13.5,135000000.0,1588235.294117647
CENTRE'S EXPENDITURE,Zoological Survey of India,r_moefaccdn2moefacc_cse,r_moefaccdn2moefacc_cse_zsoi,104.0,1040000000.0,12235294.11764706
Central Sector Schemes/Projects,Control of Pollution,r_moefaccdn2moefacc_cse_cssp,r_moefaccdn2moefacc_cse_cssp_cop,756.0,7560000000.0,88941176.47058824
Central Sector Schemes/Projects,"Environment Education, Awareness, Research and Skill Development",r_moefaccdn2moefacc_cse_cssp,r_moefaccdn2moefacc_cse_cssp_eearasd,87.4,874000000.0,10282352.94117647
Central Sector Schemes/Projects,Environmental Knowledge and Capacity Building,r_moefaccdn2moefacc_cse_cssp,r_moefaccdn2moefacc_cse_cssp_ekacb,92.86,928600000.0,10924705.88235294
Central Sector Schemes/Projects,National Coastal Management Programme,r_moefaccdn2moefacc_cse_cssp,r_moefaccdn2moefacc_cse_cssp_ncmp,12.5,125000000.0,1470588.2352941176
National Coastal Management Programme,National Coastal Mission (NCM),r_moefaccdn2moefacc_cse_cssp_ncmp,r_moefaccdn2moefacc_cse_cssp_ncmp_ncmn,12.5,125000000.0,1470588.2352941176
National Coastal Mission (NCM),Programme Component,r_moefaccdn2moefacc_cse_cssp_ncmp_ncmn,r_moefaccdn2moefacc_cse_cssp_ncmp_ncmn_pc,12.5,125000000.0,1470588.2352941176
Other Central Sector Expenditure,Autonomous Bodies,r_moefaccdn2moefacc_cse_ocse,r_moefaccdn2moefacc_cse_ocse_ab,309.0,3090000000.0,36352941.176470585
Other Central Sector Expenditure,Statutory and Regulatory Bodies,r_moefaccdn2moefacc_cse_ocse,r_moefaccdn2moefacc_cse_ocse_sarb,159.4,1594000000.0,18752941.17647059
Autonomous Bodies,GB Pant Himalayan Institue of Environment and Development,r_moefaccdn2moefacc_cse_ocse_ab,r_moefaccdn2moefacc_cse_ocse_ab_gphioead,25.0,250000000.0,2941176.470588235
Autonomous Bodies,Indian Council of Forestry Research and Education,r_moefaccdn2moefacc_cse_ocse_ab,r_moefaccdn2moefacc_cse_ocse_ab_icofrae,230.0,2300000000.0,27058823.529411763
Autonomous Bodies,Indian Institute of Forest Management,r_moefaccdn2moefacc_cse_ocse_ab,r_moefaccdn2moefacc_cse_ocse_ab_iiofm,17.5,175000000.0,2058823.5294117648
Autonomous Bodies,Wildlife Institute of India,r_moefaccdn2moefacc_cse_ocse_ab,r_moefaccdn2moefacc_cse_ocse_ab_wioi,36.5,365000000.0,4294117.647058823
Statutory and Regulatory Bodies,Commission for Air Quality Management,r_moefaccdn2moefacc_cse_ocse_sarb,r_moefaccdn2moefacc_cse_ocse_sarb_cfaqm,17.0,170000000.0,2000000.0
Statutory and Regulatory Bodies,Central Pollution Control Board,r_moefaccdn2moefacc_cse_ocse_sarb,r_moefaccdn2moefacc_cse_ocse_sarb_cpcb,105.0,1050000000.0,12352941.176470589
Statutory and Regulatory Bodies,Central Zoo Authority,r_moefaccdn2moefacc_cse_ocse_sarb,r_moefaccdn2moefacc_cse_ocse_sarb_cza,10.0,100000000.0,1176470.5882352942
Statutory and Regulatory Bodies,National Biodiversity Authority,r_moefaccdn2moefacc_cse_ocse_sarb,r_moefaccdn2moefacc_cse_ocse_sarb_nba,16.4,164000000.0,1929411.7647058824
Statutory and Regulatory Bodies,National Tiger Conservation Authority,r_moefaccdn2moefacc_cse_ocse_sarb,r_moefaccdn2moefacc_cse_ocse_sarb_ntca,11.0,110000000.0,1294117.6470588236
TRANSFERS TO STATES/UTs,Centrally Sponsored Schemes,r_moefaccdn2moefacc_ttsu,r_moefaccdn2moefacc_ttsu_css,758.8,7588000000.0,89270588.23529412
Centrally Sponsored Schemes,"Environment, Forestry and Wildlife",r_moefaccdn2moefacc_ttsu_css,r_moefaccdn2moefacc_ttsu_css_efaw,758.8,7588000000.0,89270588.23529412
"Environment, Forestry and Wildlife",Conservation of Natural Resources and Ecosystems,r_moefaccdn2moefacc_ttsu_css_efaw,r_moefaccdn2moefacc_ttsu_css_efaw_conrae,47.0,470000000.0,5529411.764705882
"Environment, Forestry and Wildlife",Integrated Development of Wildlife Habitats,r_moefaccdn2moefacc_ttsu_css_efaw,r_moefaccdn2moefacc_ttsu_css_efaw_idowh,491.8,4918000000.0,57858823.52941176
"Environment, Forestry and Wildlife",National Mission for a Green India,r_moefaccdn2moefacc_ttsu_css_efaw,r_moefaccdn2moefacc_ttsu_css_efaw_nmfagi,220.0,2200000000.0,25882352.94117647
Conservation of Natural Resources and Ecosystems,Biodiversity Conservation,r_moefaccdn2moefacc_ttsu_css_efaw_conrae,r_moefaccdn2moefacc_ttsu_css_efaw_conrae_bc,7.0,70000000.0,823529.4117647059
Conservation of Natural Resources and Ecosystems,Conservation of Aquatic Ecosystems,r_moefaccdn2moefacc_ttsu_css_efaw_conrae,r_moefaccdn2moefacc_ttsu_css_efaw_conrae_coae,38.4,384000000.0,4517647.05882353
Conservation of Natural Resources and Ecosystems,Conservation of Aquatic Ecosystems (EAP Component),r_moefaccdn2moefacc_ttsu_css_efaw_conrae,r_moefaccdn2moefacc_ttsu_css_efaw_conrae_coaeec,1.6,16000000.0,188235.29411764705
Integrated Development of Wildlife Habitats,Development of Wildlife Habitats,r_moefaccdn2moefacc_ttsu_css_efaw_idowh,r_moefaccdn2moefacc_ttsu_css_efaw_idowh_dowh,135.0,1350000000.0,15882352.94117647
Integrated Development of Wildlife Habitats,Development of Wildlife Habitats (EAP Component),r_moefaccdn2moefacc_ttsu_css_efaw_idowh,r_moefaccdn2moefacc_ttsu_css_efaw_idowh_dowhec,25.0,250000000.0,2941176.470588235
Integrated Development of Wildlife Habitats,Project Tiger & Elephant,r_moefaccdn2moefacc_ttsu_css_efaw_idowh,r_moefaccdn2moefacc_ttsu_css_efaw_idowh_pte,331.8,3318000000.0,39035294.11764706
