source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
Modified Programme for Development of Semiconductors and Display Manufacturing Ecosystem in India,Design Linked Incentive Scheme,r_moeaitdn2moeait_cse_cssp_mpfdosadmeii,r_moeaitdn2moeait_cse_cssp_mpfdosadmeii_dlis,200.0,2000000000.0,23529411.76470588
Modified Programme for Development of Semiconductors and Display Manufacturing Ecosystem in India,"Modified Scheme for setting up of Compound Semiconducors/Silicon Photonics/Sensors Fab/Discrete Semiconductors Fab and Semiconductor Assembly, Testing, Marking and Packaging (ATMP)/Outsourced Semiconductor Assembly and Test (OSAT) facilities in India",r_moeaitdn2moeait_cse_cssp_mpfdosadmeii,r_moeaitdn2moeait_cse_cssp_mpfdosadmeii_msfsuocsspsfdsfasatmapaosaatofii,1799.92,17999200000.0,211755294.11764705
Modified Programme for Development of Semiconductors and Display Manufacturing Ecosystem in India,Modified Scheme for Setting up of Semiconductor Fabs in India,r_moeaitdn2moeait_cse_cssp_mpfdosadmeii,r_moeaitdn2moeait_cse_cssp_mpfdosadmeii_msfsuosfii,1000.0,10000000000.0,117647058.8235294
Production Linked Incentive Scheme (PLI),Production Linked Incentive for IT Hardware,r_moeaitdn2moeait_cse_cssp_plisp,r_moeaitdn2moeait_cse_cssp_plisp_plifih,146.0,1460000000.0,17176470.588235293
Production Linked Incentive Scheme (PLI),Production linked Incentive for Large Scale Electronics Manufacturing,r_moeaitdn2moeait_cse_cssp_plisp,r_moeaitdn2moeait_cse_cssp_plisp_pliflsem,4499.04,44990400000.0,529298823.5294118
Establishment Expenditure of the Centre,National Informatics Centre,r_moeaitdn2moeait_cse_eeotc,r_moeaitdn2moeait_cse_eeotc_nic,1527.26,15272600000.0,179677647.05882353
Establishment Expenditure of the Centre,Regulatory Authorities,r_moeaitdn2moeait_cse_eeotc,r_moeaitdn2moeait_cse_eeotc_ra,373.5,3735000000.0,43941176.47058824
Establishment Expenditure of the Centre,Secretariat,r_moeaitdn2moeait_cse_eeotc,r_moeaitdn2moeait_cse_eeotc_s,140.0,1400000000.0,16470588.235294119
Regulatory Authorities,Controller of Certifying Authorities (CCA),r_moeaitdn2moeait_cse_eeotc_ra,r_moeaitdn2moeait_cse_eeotc_ra_cocac,13.0,130000000.0,1529411.7647058824
Regulatory Authorities,Cyber Security (CERT-In),r_moeaitdn2moeait_cse_eeotc_ra,r_moeaitdn2moeait_cse_eeotc_ra_csci,225.0,2250000000.0,26470588.23529412
Regulatory Authorities,Standardization Testing and Quality Certification (STQC),r_moeaitdn2moeait_cse_eeotc_ra,r_moeaitdn2moeait_cse_eeotc_ra_staqcs,135.5,1355000000.0,15941176.470588235
Other Central Sector Expenditure,Autonomous Bodies,r_moeaitdn2moeait_cse_ocse,r_moeaitdn2moeait_cse_ocse_ab,2057.0,20570000000.0,242000000.0
Other Central Sector Expenditure,Others,r_moeaitdn2moeait_cse_ocse,r_moeaitdn2moeait_cse_ocse_o,11.0,110000000.0,1294117.6470588236
Autonomous Bodies,Bhaskaracharya National Institute for Space Applications and Geo-Information,r_moeaitdn2moeait_cse_ocse_ab,r_moeaitdn2moeait_cse_ocse_ab_bnifsaagi,44.0,440000000.0,5176470.588235294
Autonomous Bodies,Centre for Development of Advanced Computing (C-DAC),r_moeaitdn2moeait_cse_ocse_ab,r_moeaitdn2moeait_cse_ocse_ab_cfdoaccd,270.0,2700000000.0,31764705.88235294
Autonomous Bodies,Centre for Materials for Electronics and Information Technology (C-MET),r_moeaitdn2moeait_cse_ocse_ab,r_moeaitdn2moeait_cse_ocse_ab_cfmfeaitcm,110.0,1100000000.0,12941176.470588235
Autonomous Bodies,Semi Conductor Laboratory (SCL),r_moeaitdn2moeait_cse_ocse_ab,r_moeaitdn2moeait_cse_ocse_ab_scls,533.0,5330000000.0,62705882.35294118
Autonomous Bodies,Society for Applied Microwave Electronics Engineering and Research (SAMEER),r_moeaitdn2moeait_cse_ocse_ab,r_moeaitdn2moeait_cse_ocse_ab_sfameears,160.0,1600000000.0,18823529.411764707
Autonomous Bodies,Unique Identification Authority of India (UIDAI),r_moeaitdn2moeait_cse_ocse_ab,r_moeaitdn2moeait_cse_ocse_ab_uiaoiu,940.0,9400000000.0,110588235.29411764
Others,Digital India Corporation erstwhile Media Lab Asia,r_moeaitdn2moeait_cse_ocse_o,r_moeaitdn2moeait_cse_ocse_o_dicemla,11.0,110000000.0,1294117.6470588236
