source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Ministry of Agriculture and Farmers Welfare
Demand No. 2
Department of Agricultural Research and Education",r,r_moaafwdn2doarae,9504.0,95040000000.0,1118117647.0588236
"Ministry of Agriculture and Farmers Welfare
Demand No. 2
Department of Agricultural Research and Education",CENTRE'S EXPENDITURE,r_moaafwdn2doarae,r_moaafwdn2doarae_cse,9504.0,95040000000.0,1118117647.0588236
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_moaafwdn2doarae_cse,r_moaafwdn2doarae_cse_cssp,2423.41,24234100000.0,285107058.8235294
CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,r_moaafwdn2doarae_cse,r_moaafwdn2doarae_cse_eeotc,43.71,437100000.0,5142352.94117647
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_moaafwdn2doarae_cse,r_moaafwdn2doarae_cse_ocse,7036.88,70368800000.0,827868235.2941177
Central Sector Schemes/Projects,Agricultural Education,r_moaafwdn2doarae_cse_cssp,r_moaafwdn2doarae_cse_cssp_ae,415.0,4150000000.0,48823529.4117647
Central Sector Schemes/Projects,Agricultural Engineering,r_moaafwdn2doarae_cse_cssp,r_moaafwdn2doarae_cse_cssp_ae,65.0,650000000.0,7647058.823529412
Central Sector Schemes/Projects,Animal Sciences,r_moaafwdn2doarae_cse_cssp,r_moaafwdn2doarae_cse_cssp_as,450.0,4500000000.0,52941176.47058824
Central Sector Schemes/Projects,Crop Sciences,r_moaafwdn2doarae_cse_cssp,r_moaafwdn2doarae_cse_cssp_cs,926.41,9264100000.0,108989411.76470588
Central Sector Schemes/Projects,Management of Natural Resources,r_moaafwdn2doarae_cse_cssp,r_moaafwdn2doarae_cse_cssp_monr,240.0,2400000000.0,28235294.11764706
Agricultural Education,Agricultural Universities and Institutions,r_moaafwdn2doarae_cse_cssp_ae,r_moaafwdn2doarae_cse_cssp_ae_auai,322.74,3227400000.0,37969411.76470588
Agricultural Education,National Agricultural Higher Education Project (EAP),r_moaafwdn2doarae_cse_cssp_ae,r_moaafwdn2doarae_cse_cssp_ae_nahepe,92.26,922600000.0,10854117.647058824
Animal Sciences,Animal Science,r_moaafwdn2doarae_cse_cssp_as,r_moaafwdn2doarae_cse_cssp_as_as,300.0,3000000000.0,35294117.64705882
Animal Sciences,Fisheries Science,r_moaafwdn2doarae_cse_cssp_as,r_moaafwdn2doarae_cse_cssp_as_fs,150.0,1500000000.0,17647058.82352941
Crop Sciences,Crop Science,r_moaafwdn2doarae_cse_cssp_cs,r_moaafwdn2doarae_cse_cssp_cs_cs,714.41,7144100000.0,84048235.29411764
Crop Sciences,Horticultural Science,r_moaafwdn2doarae_cse_cssp_cs,r_moaafwdn2doarae_cse_cssp_cs_hs,212.0,2120000000.0,24941176.470588237
Management of Natural Resources,Natural Resource Management Institutes including Agro Forestry Research,r_moaafwdn2doarae_cse_cssp_monr,r_moaafwdn2doarae_cse_cssp_monr_nrmiiafr,240.0,2400000000.0,28235294.11764706
Establishment Expenditure of the Centre,Secretariat,r_moaafwdn2doarae_cse_eeotc,r_moaafwdn2doarae_cse_eeotc_s,43.71,437100000.0,5142352.94117647
Other Central Sector Expenditure,Autonomous Bodies,r_moaafwdn2doarae_cse_ocse,r_moaafwdn2doarae_cse_ocse_ab,7036.88,70368800000.0,827868235.2941177
Autonomous Bodies,Central Agricultural Universities,r_moaafwdn2doarae_cse_ocse_ab,r_moaafwdn2doarae_cse_ocse_ab_cau,651.53,6515300000.0,76650588.23529412
Autonomous Bodies,ICAR Headquarters,r_moaafwdn2doarae_cse_ocse_ab,r_moaafwdn2doarae_cse_ocse_ab_ih,6384.59,63845900000.0,751128235.2941177
Autonomous Bodies,National Academy of Agricultural Sciences,r_moaafwdn2doarae_cse_ocse_ab,r_moaafwdn2doarae_cse_ocse_ab_naoas,0.76,7600000.0,89411.76470588235
