source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Deparment of Space
Demand No. 95
Department of Space",r,r_dosdn9dos,12543.91,125439100000.0,1475754117.6470587
"Deparment of Space
Demand No. 95
Department of Space",CENTRE'S EXPENDITURE,r_dosdn9dos,r_dosdn9dos_cse,12543.91,125439100000.0,1475754117.6470587
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_dosdn9dos_cse,r_dosdn9dos_cse_cssp,11669.41,116694100000.0,1372871764.7058823
CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,r_dosdn9dos_cse,r_dosdn9dos_cse_eeotc,450.91,4509100000.0,53048235.294117644
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_dosdn9dos_cse,r_dosdn9dos_cse_ocse,423.59,4235899999.9999995,49834117.647058815
Central Sector Schemes/Projects,INSAT Satellite Systems,r_dosdn9dos_cse_cssp,r_dosdn9dos_cse_cssp_iss,531.0,5310000000.0,62470588.23529412
Central Sector Schemes/Projects,Space Applications,r_dosdn9dos_cse_cssp,r_dosdn9dos_cse_cssp_sa,1558.95,15589500000.0,183405882.3529412
Central Sector Schemes/Projects,Space Sciences,r_dosdn9dos_cse_cssp,r_dosdn9dos_cse_cssp_ss,138.8,1388000000.0,16329411.764705881
Central Sector Schemes/Projects,Space Technology,r_dosdn9dos_cse_cssp,r_dosdn9dos_cse_cssp_st,9440.66,94406600000.0,1110665882.3529413
Establishment Expenditure of the Centre,Indian National Space Promotion and Authorization Centre (IN-SPACe),r_dosdn9dos_cse_eeotc,r_dosdn9dos_cse_eeotc_inspaacis,95.0,950000000.0,11176470.588235294
Establishment Expenditure of the Centre,Indian Space Research Organisation (ISRO) Head Quarters,r_dosdn9dos_cse_eeotc,r_dosdn9dos_cse_eeotc_isroihq,201.91,2019100000.0,23754117.647058822
Establishment Expenditure of the Centre,Secretariat,r_dosdn9dos_cse_eeotc,r_dosdn9dos_cse_eeotc_s,154.0,1540000000.0,18117647.05882353
Other Central Sector Expenditure,Autonomous Bodies,r_dosdn9dos_cse_ocse,r_dosdn9dos_cse_ocse_ab,408.69,4086900000.0,48081176.47058824
Other Central Sector Expenditure,Others,r_dosdn9dos_cse_ocse,r_dosdn9dos_cse_ocse_o,13.9,139000000.0,1635294.1176470588
Other Central Sector Expenditure,Public Sector Undertakings,r_dosdn9dos_cse_ocse,r_dosdn9dos_cse_ocse_psu,1.0,10000000.0,117647.05882352941
Autonomous Bodies,Indian Institute of Space Science and Technology (IIST),r_dosdn9dos_cse_ocse_ab,r_dosdn9dos_cse_ocse_ab_iiossati,122.0,1220000000.0,14352941.176470589
Autonomous Bodies,National Atmospheric Research Laboratory (NARL),r_dosdn9dos_cse_ocse_ab,r_dosdn9dos_cse_ocse_ab_narln,44.69,446900000.0,5257647.05882353
Autonomous Bodies,North Eastern Space Applications Centre (NE-SAC),r_dosdn9dos_cse_ocse_ab,r_dosdn9dos_cse_ocse_ab_nesacns,44.0,440000000.0,5176470.588235294
Autonomous Bodies,Physical Research Laboratory (PRL),r_dosdn9dos_cse_ocse_ab,r_dosdn9dos_cse_ocse_ab_prlp,198.0,1980000000.0,23294117.647058822
Others,International Co-operation,r_dosdn9dos_cse_ocse_o,r_dosdn9dos_cse_ocse_o_ico,13.9,139000000.0,1635294.1176470588
Public Sector Undertakings,NewSpace India Limited (NSIL),r_dosdn9dos_cse_ocse_psu,r_dosdn9dos_cse_ocse_psu_niln,1.0,10000000.0,117647.05882352941
