source_name,dest_name,source_abbrev,dest_abbrev,amount,amount_inr,amount_usd
ROOT,"Department of Atomic Energy
Demand No. 3
Atomic Energy",r,r_doaedn3ae,25078.489999999998,250784899999.99997,2950410588.235294
"Department of Atomic Energy
Demand No. 3
Atomic Energy",CENTRE'S EXPENDITURE,r_doaedn3ae,r_doaedn3ae_cse,25078.489999999998,250784899999.99997,2950410588.235294
CENTRE'S EXPENDITURE,Central Sector Schemes/Projects,r_doaedn3ae_cse,r_doaedn3ae_cse_cssp,6963.19,69631900000.0,819198823.5294118
CENTRE'S EXPENDITURE,Establishment Expenditure of the Centre,r_doaedn3ae_cse,r_doaedn3ae_cse_eeotc,5309.9,53099000000.0,624694117.6470588
CENTRE'S EXPENDITURE,Other Central Sector Expenditure,r_doaedn3ae_cse,r_doaedn3ae_cse_ocse,12805.4,128054000000.0,1506517647.0588236
Central Sector Schemes/Projects,Atomic Energy Regulatory Board Expansion Project,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_aerbep,15.81,158100000.0,1860000.0
Central Sector Schemes/Projects,Fast Reactor Fuel Cycle Projects (FRFCF) Kalpakkam,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_frfcpfk,515.5,5155000000.0,60647058.823529415
Central Sector Schemes/Projects,Fuel Recycle Projects (NRB),r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_frpn,805.21,8052100000.0,94730588.23529412
Central Sector Schemes/Projects,Housing and Neighbourhood Development Projects,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_handp,206.9,2069000000.0,24341176.470588237
Central Sector Schemes/Projects,Heavy Water Facilities,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_hwf,1649.7,16497000000.0,194082352.94117647
Central Sector Schemes/Projects,Industries and Minerals Projects,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_iamp,85.25,852500000.0,10029411.764705881
Central Sector Schemes/Projects,Nuclear Fuel Fabrication Projects,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_nffp,763.61,7636100000.0,89836470.58823529
Central Sector Schemes/Projects,Nuclear Fuel Inventory,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_nfi,-168.26,-1682600000.0,-19795294.11764706
Central Sector Schemes/Projects,Nuclear Power Projects,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_npp,442.28,4422800000.0,52032941.176470585
Central Sector Schemes/Projects,Research and Development,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_rad,1689.75,16897500000.0,198794117.6470588
Central Sector Schemes/Projects,Research and Development Projects,r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_radp,839.68,8396799999.999999,98785882.35294117
Central Sector Schemes/Projects,Radiation and Isotopes Project (BRIT),r_doaedn3ae_cse_cssp,r_doaedn3ae_cse_cssp_raipb,44.14,441400000.0,5192941.176470588
